1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
329, forest, minecraft:birch_forest, CREATURE, betteranimalsplus:goose, 15, 2, 5
330, forest, minecraft:birch_forest, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
331, forest, minecraft:birch_forest, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
332, forest, minecraft:birch_forest, CREATURE, betteranimalsplus:deer, 16, 1, 4
333, forest, minecraft:birch_forest, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
334, forest, minecraft:birch_forest, CREATURE, betteranimalsplus:boar, 9, 1, 4
335, forest, minecraft:birch_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
336, forest, minecraft:birch_forest, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
337, forest, minecraft:birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
338, forest, minecraft:birch_forest, AMBIENT, mythicmounts:firebird, 5, 1, 1
339, forest, minecraft:birch_forest, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
340, forest, minecraft:birch_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
341, forest, minecraft:birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
342, forest, minecraft:dark_forest, MONSTER, minecraft:spider, 80, 4, 4
343, forest, minecraft:dark_forest, MONSTER, minecraft:zombie, 80, 4, 4
344, forest, minecraft:dark_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
345, forest, minecraft:dark_forest, MONSTER, minecraft:skeleton, 80, 4, 4
346, forest, minecraft:dark_forest, MONSTER, minecraft:creeper, 80, 4, 4
347, forest, minecraft:dark_forest, MONSTER, minecraft:slime, 80, 4, 4
348, forest, minecraft:dark_forest, MONSTER, minecraft:enderman, 10, 1, 4
349, forest, minecraft:dark_forest, MONSTER, minecraft:witch, 5, 1, 1
350, forest, minecraft:dark_forest, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
351, forest, minecraft:dark_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
352, forest, minecraft:dark_forest, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
353, forest, minecraft:dark_forest, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
354, forest, minecraft:dark_forest, MONSTER, direbats:direbat, 36, 1, 3
355, forest, minecraft:dark_forest, MONSTER, mythicmounts:dragon, 80, 1, 1
356, forest, minecraft:dark_forest, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
357, forest, minecraft:dark_forest, MONSTER, graveyard:ghoul, 25, 2, 5
358, forest, minecraft:dark_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
359, forest, minecraft:dark_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
360, forest, minecraft:dark_forest, MONSTER, whisperwoods:hidebehind, 8, 1, 1
361, forest, minecraft:dark_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
362, forest, minecraft:dark_forest, CREATURE, minecraft:sheep, 12, 4, 4
363, forest, minecraft:dark_forest, CREATURE, minecraft:pig, 10, 4, 4
364, forest, minecraft:dark_forest, CREATURE, minecraft:chicken, 10, 4, 4
365, forest, minecraft:dark_forest, CREATURE, minecraft:cow, 8, 4, 4
366, forest, minecraft:dark_forest, CREATURE, mythicmounts:moth, 10, 1, 1
367, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
368, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
369, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
370, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:badger, 7, 1, 2
371, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:turkey, 11, 1, 3
372, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
373, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
374, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:deer, 16, 1, 4
375, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
376, forest, minecraft:dark_forest, CREATURE, betteranimalsplus:boar, 9, 1, 4
377, forest, minecraft:dark_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
378, forest, minecraft:dark_forest, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
379, forest, minecraft:dark_forest, AMBIENT, minecraft:bat, 10, 8, 8
380, forest, minecraft:dark_forest, AMBIENT, mythicmounts:firebird, 5, 1, 1
381, forest, minecraft:dark_forest, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
382, forest, minecraft:dark_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
383, forest, minecraft:dark_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
384, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:spider, 80, 4, 4
385, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
386, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
387, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
388, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
389, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:slime, 80, 4, 4
390, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:enderman, 10, 1, 4
391, forest, minecraft:old_growth_birch_forest, MONSTER, minecraft:witch, 5, 1, 1
392, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
393, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
394, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
395, forest, minecraft:old_growth_birch_forest, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
396, forest, minecraft:old_growth_birch_forest, MONSTER, direbats:direbat, 36, 1, 3
397, forest, minecraft:old_growth_birch_forest, MONSTER, mythicmounts:dragon, 80, 1, 1
398, forest, minecraft:old_growth_birch_forest, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
399, forest, minecraft:old_growth_birch_forest, MONSTER, graveyard:ghoul, 25, 2, 5
400, forest, minecraft:old_growth_birch_forest, MONSTER, uselessreptile:moleclaw, 80, 1, 1
401, forest, minecraft:old_growth_birch_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
402, forest, minecraft:old_growth_birch_forest, MONSTER, whisperwoods:hidebehind, 8, 1, 1
403, forest, minecraft:old_growth_birch_forest, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
404, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
405, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:pig, 10, 4, 4
406, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
407, forest, minecraft:old_growth_birch_forest, CREATURE, minecraft:cow, 8, 4, 4
408, forest, minecraft:old_growth_birch_forest, CREATURE, betteranimalsplus:lammergeier, 7, 1, 2
409, forest, minecraft:old_growth_birch_forest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
410, forest, minecraft:old_growth_birch_forest, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
411, forest, minecraft:old_growth_birch_forest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
412, forest, minecraft:old_growth_birch_forest, CREATURE, betteranimalsplus:badger, 7, 1, 2
413, forest, minecraft:old_growth_birch_forest, CREATURE, betteranimalsplus:turkey, 11, 1, 3
414, forest, minecraft:old_growth_birch_forest, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
415, forest, minecraft:old_growth_birch_forest, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
416, forest, minecraft:old_growth_birch_forest, CREATURE, betteranimalsplus:deer, 16, 1, 4
417, forest, minecraft:old_growth_birch_forest, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
418, forest, minecraft:old_growth_birch_forest, CREATURE, betteranimalsplus:boar, 9, 1, 4
419, forest, minecraft:old_growth_birch_forest, CREATURE, whisperwoods:wisp, 13, 1, 3
420, forest, minecraft:old_growth_birch_forest, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
421, forest, minecraft:old_growth_birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
422, forest, minecraft:old_growth_birch_forest, AMBIENT, mythicmounts:firebird, 5, 1, 1
423, forest, minecraft:old_growth_birch_forest, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
424, forest, minecraft:old_growth_birch_forest, AMBIENT, whisperwoods:moth, 10, 1, 3
425, forest, minecraft:old_growth_birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
426, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:spider, 80, 4, 4
427, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie, 80, 4, 4
428, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:zombie_villager, 25, 1, 1
429, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
430, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:creeper, 80, 4, 4
431, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:slime, 80, 4, 4
432, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:enderman, 10, 1, 4
433, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:witch, 5, 1, 1
434, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
435, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
436, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
437, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
438, taiga, minecraft:old_growth_pine_taiga, MONSTER, direbats:direbat, 36, 1, 3
439, taiga, minecraft:old_growth_pine_taiga, MONSTER, mythicmounts:dragon, 80, 1, 1
440, taiga, minecraft:old_growth_pine_taiga, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
441, taiga, minecraft:old_growth_pine_taiga, MONSTER, uselessreptile:moleclaw, 80, 1, 1
442, taiga, minecraft:old_growth_pine_taiga, MONSTER, graveyard:revenant, 25, 5, 8
443, taiga, minecraft:old_growth_pine_taiga, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
444, taiga, minecraft:old_growth_pine_taiga, MONSTER, whisperwoods:hidebehind, 8, 1, 1
445, taiga, minecraft:old_growth_pine_taiga, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
446, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:sheep, 12, 4, 4
447, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:pig, 10, 4, 4
448, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:chicken, 10, 4, 4
449, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:cow, 8, 4, 4
450, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:wolf, 8, 4, 4
451, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:rabbit, 5, 2, 3
452, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:fox, 8, 2, 4
453, taiga, minecraft:old_growth_pine_taiga, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
454, taiga, minecraft:old_growth_pine_taiga, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
455, taiga, minecraft:old_growth_pine_taiga, CREATURE, betteranimalsplus:songbird, 11, 1, 4
456, taiga, minecraft:old_growth_pine_taiga, CREATURE, betteranimalsplus:badger, 7, 1, 2
457, taiga, minecraft:old_growth_pine_taiga, CREATURE, betteranimalsplus:turkey, 11, 1, 3
458, taiga, minecraft:old_growth_pine_taiga, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
459, taiga, minecraft:old_growth_pine_taiga, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
460, taiga, minecraft:old_growth_pine_taiga, CREATURE, betteranimalsplus:deer, 16, 1, 4
461, taiga, minecraft:old_growth_pine_taiga, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
462, taiga, minecraft:old_growth_pine_taiga, CREATURE, betteranimalsplus:boar, 9, 1, 4
463, taiga, minecraft:old_growth_pine_taiga, CREATURE, betteranimalsplus:moose, 8, 1, 1
464, taiga, minecraft:old_growth_pine_taiga, CREATURE, whisperwoods:wisp, 13, 1, 3
465, taiga, minecraft:old_growth_pine_taiga, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
466, taiga, minecraft:old_growth_pine_taiga, AMBIENT, minecraft:bat, 10, 8, 8
467, taiga, minecraft:old_growth_pine_taiga, AMBIENT, mythicmounts:firebird, 5, 1, 1
468, taiga, minecraft:old_growth_pine_taiga, AMBIENT, whisperwoods:moth, 10, 1, 3
469, taiga, minecraft:old_growth_pine_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
470, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:spider, 80, 4, 4
471, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie, 80, 4, 4
472, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie_villager, 5, 1, 1
473, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
474, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:creeper, 80, 4, 4
475, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:slime, 80, 4, 4
476, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:enderman, 10, 1, 4
477, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:witch, 5, 1, 1
478, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
479, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
480, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
481, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
482, taiga, minecraft:old_growth_spruce_taiga, MONSTER, direbats:direbat, 36, 1, 3
483, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mythicmounts:dragon, 80, 1, 1
484, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
485, taiga, minecraft:old_growth_spruce_taiga, MONSTER, uselessreptile:moleclaw, 80, 1, 1
486, taiga, minecraft:old_growth_spruce_taiga, MONSTER, graveyard:revenant, 25, 5, 8
487, taiga, minecraft:old_growth_spruce_taiga, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
488, taiga, minecraft:old_growth_spruce_taiga, MONSTER, whisperwoods:hidebehind, 8, 1, 1
489, taiga, minecraft:old_growth_spruce_taiga, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
490, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:sheep, 12, 4, 4
491, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:pig, 10, 4, 4
492, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:chicken, 10, 4, 4
493, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:cow, 8, 4, 4
494, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:wolf, 8, 4, 4
495, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:rabbit, 5, 2, 3
496, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:fox, 8, 2, 4
497, taiga, minecraft:old_growth_spruce_taiga, CREATURE, mythicmounts:direwolf, 10, 2, 4
498, taiga, minecraft:old_growth_spruce_taiga, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
499, taiga, minecraft:old_growth_spruce_taiga, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
500, taiga, minecraft:old_growth_spruce_taiga, CREATURE, betteranimalsplus:songbird, 11, 1, 4
501, taiga, minecraft:old_growth_spruce_taiga, CREATURE, betteranimalsplus:badger, 7, 1, 2
502, taiga, minecraft:old_growth_spruce_taiga, CREATURE, betteranimalsplus:turkey, 11, 1, 3
503, taiga, minecraft:old_growth_spruce_taiga, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
504, taiga, minecraft:old_growth_spruce_taiga, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
505, taiga, minecraft:old_growth_spruce_taiga, CREATURE, betteranimalsplus:deer, 16, 1, 4
506, taiga, minecraft:old_growth_spruce_taiga, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
507, taiga, minecraft:old_growth_spruce_taiga, CREATURE, betteranimalsplus:boar, 9, 1, 4
508, taiga, minecraft:old_growth_spruce_taiga, CREATURE, betteranimalsplus:moose, 8, 1, 1
509, taiga, minecraft:old_growth_spruce_taiga, CREATURE, whisperwoods:wisp, 13, 1, 3
510, taiga, minecraft:old_growth_spruce_taiga, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
511, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, minecraft:bat, 10, 8, 8
512, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, mythicmounts:firebird, 5, 1, 1
513, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, whisperwoods:moth, 10, 1, 3
514, taiga, minecraft:old_growth_spruce_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
515, taiga, minecraft:taiga, MONSTER, minecraft:spider, 80, 4, 4
516, taiga, minecraft:taiga, MONSTER, minecraft:zombie, 80, 4, 4
517, taiga, minecraft:taiga, MONSTER, minecraft:zombie_villager, 5, 1, 1
518, taiga, minecraft:taiga, MONSTER, minecraft:skeleton, 80, 4, 4
519, taiga, minecraft:taiga, MONSTER, minecraft:creeper, 80, 4, 4
520, taiga, minecraft:taiga, MONSTER, minecraft:slime, 80, 4, 4
521, taiga, minecraft:taiga, MONSTER, minecraft:enderman, 10, 1, 4
522, taiga, minecraft:taiga, MONSTER, minecraft:witch, 5, 1, 1
523, taiga, minecraft:taiga, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
524, taiga, minecraft:taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
525, taiga, minecraft:taiga, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
526, taiga, minecraft:taiga, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
527, taiga, minecraft:taiga, MONSTER, direbats:direbat, 36, 1, 3
528, taiga, minecraft:taiga, MONSTER, mythicmounts:dragon, 80, 1, 1
529, taiga, minecraft:taiga, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
530, taiga, minecraft:taiga, MONSTER, uselessreptile:moleclaw, 80, 1, 1
531, taiga, minecraft:taiga, MONSTER, graveyard:revenant, 25, 5, 8
532, taiga, minecraft:taiga, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
533, taiga, minecraft:taiga, MONSTER, whisperwoods:hidebehind, 8, 1, 1
534, taiga, minecraft:taiga, MONSTER, whisperwoods:zotzpyre, 30, 1, 1
535, taiga, minecraft:taiga, CREATURE, minecraft:sheep, 12, 4, 4
536, taiga, minecraft:taiga, CREATURE, minecraft:pig, 10, 4, 4
537, taiga, minecraft:taiga, CREATURE, minecraft:chicken, 10, 4, 4
538, taiga, minecraft:taiga, CREATURE, minecraft:cow, 8, 4, 4
539, taiga, minecraft:taiga, CREATURE, minecraft:wolf, 8, 4, 4
540, taiga, minecraft:taiga, CREATURE, minecraft:rabbit, 5, 2, 3
541, taiga, minecraft:taiga, CREATURE, minecraft:fox, 8, 2, 4
542, taiga, minecraft:taiga, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
543, taiga, minecraft:taiga, CREATURE, betteranimalsplus:squirrel, 8, 1, 3
544, taiga, minecraft:taiga, CREATURE, betteranimalsplus:songbird, 11, 1, 4
545, taiga, minecraft:taiga, CREATURE, betteranimalsplus:badger, 7, 1, 2
546, taiga, minecraft:taiga, CREATURE, betteranimalsplus:turkey, 11, 1, 3
547, taiga, minecraft:taiga, CREATURE, betteranimalsplus:brownbear, 7, 1, 1
548, taiga, minecraft:taiga, CREATURE, betteranimalsplus:blackbear, 6, 1, 1
549, taiga, minecraft:taiga, CREATURE, betteranimalsplus:deer, 16, 1, 4
550, taiga, minecraft:taiga, CREATURE, betteranimalsplus:feralwolf, 7, 1, 6
551, taiga, minecraft:taiga, CREATURE, betteranimalsplus:boar, 9, 1, 4
552, taiga, minecraft:taiga, CREATURE, whisperwoods:wisp, 13, 1, 3
553, taiga, minecraft:taiga, CREATURE, whisperwoods:hirschgeist, 5, 1, 1
554, taiga, minecraft:taiga, AMBIENT, minecraft:bat, 10, 8, 8
555, taiga, minecraft:taiga, AMBIENT, mythicmounts:firebird, 5, 1, 1
556, taiga, minecraft:taiga, AMBIENT, whisperwoods:moth, 10, 1, 3
557, taiga, minecraft:taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
558, icy, minecraft:snowy_taiga, MONSTER, minecraft:spider, 80, 4, 4
559, icy, minecraft:snowy_taiga, MONSTER, minecraft:zombie, 80, 4, 4
560, icy, minecraft:snowy_taiga, MONSTER, minecraft:zombie_villager, 5, 1, 1
561, icy, minecraft:snowy_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
562, icy, minecraft:snowy_taiga, MONSTER, minecraft:creeper, 80, 4, 4
563, icy, minecraft:snowy_taiga, MONSTER, minecraft:slime, 80, 4, 4
564, icy, minecraft:snowy_taiga, MONSTER, minecraft:enderman, 10, 1, 4
565, icy, minecraft:snowy_taiga, MONSTER, minecraft:witch, 5, 1, 1
566, icy, minecraft:snowy_taiga, MONSTER, mutantmonsters:mutant_creeper, 80, 1, 1
567, icy, minecraft:snowy_taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
568, icy, minecraft:snowy_taiga, MONSTER, mutantmonsters:mutant_skeleton, 80, 1, 1
569, icy, minecraft:snowy_taiga, MONSTER, mutantmonsters:mutant_zombie, 80, 1, 1
570, icy, minecraft:snowy_taiga, MONSTER, direbats:direbat, 36, 1, 3
571, icy, minecraft:snowy_taiga, MONSTER, mythicmounts:dragon, 80, 1, 1
572, icy, minecraft:snowy_taiga, MONSTER, mythicmounts:geckotoalizard, 50, 1, 1
